sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
"l'armee a declare avoir tue 12 rebelles et en avoir capture neuf dans la campagne jusqu'a present, pour la perte de six soldats blesses.","l'armee a declare qu'elle avait tue 16 rebelles et en avait capture neuf dans la campagne jusqu'a present, avec un soldat tue et six blesses.",0.6,0.79934186,0.44967896,0.576167915253857
"express scripts les actions d'esrx.o ont chute de 3,6 % pour cloturer a 66,89 $ sur le nasdaq.","les actions d'express scripts esrx.o ont chute d'environ 4 % a 66,73 $ sur le nasdaq en fin de matinee.",0.6,0.98093826,0.6781746,0.8762800814712716
"la police a lance une chasse internationale pour shevaun pennington apres qu'elle se soit enfuie avec toby studabaker, 31 ans, samedi.","shevaun pennington a disparu samedi matin apres s'etre arrangee pour rencontrer toby studabaker, 31 ans.",0.6,0.7344384,0.4576155,0.3858283084940221
"les avocats et autres personnes connaissant l'enquete federale disent qu'elle reste centree sur campbell, bien que les procureurs aient refuse de discuter de l'enquete.","alors que les procureurs federaux refusent de discuter de l'enquete, les avocats et autres personnes qui la connaissent disent qu'elle reste centree sur campbell.",0.96000004,0.9337181,0.6680975,0.34556448357926733
"la moyenne industrielle du dow jones .dji a baisse de 58,69 points, soit 0,64 %, a 9 137,86.","le dji a chute de 86,56 points, soit 0,94 %, a 9 109,99, apres avoir abandonne plus de 1 % auparavant.",0.5,0.046979737,0.297889,0.055545141446678464
peace rules a battu funny cide dans le derby de louisiane.,mais ni lui ni peace rules n'ont pu empecher funny cide de s'eloigner.,0.45,0.6259396,0.4561425,0.2267575911526612
boeing a declare que l'accord final devrait etre signe au cours des prochaines semaines.,"l'accord avec korean air devrait etre finalise ""dans les prochaines semaines"", a declare le porte-parole de boeing, bob saling.",0.6,0.67745364,0.42365503,0.3851938740808613
"les actions d'eds ont cloture jeudi a 18,51 dollars, soit une hausse de 6 cents.","les actions d'eds ont cloture jeudi a 18,51 dollars, soit une hausse de 6 cents a la bourse de new york.",0.7334,0.877969,0.5395409,0.5039240198819085
"la cour supreme, divisee, a decide lundi que le congres peut obliger les bibliotheques publiques du pays a equiper leurs ordinateurs de filtres anti-pornographie.","la cour supreme a declare lundi que le gouvernement peut exiger des bibliotheques publiques qu'elles equipent leurs ordinateurs de filtres anti-pornographie, rejetant les plaintes des bibliothecaires qui estiment que la loi equivaut a de la censure.",0.71999997,0.86519545,0.502266,0.598897032013835
la faiblesse reside dans la maniere dont la vba examine les proprietes des documents qui lui sont transmis lorsque le document est ouvert par une application hote.,la vulnerabilite existe dans la maniere dont visual basic for applications de microsoft verifie les proprietes des documents qui lui sont transmises a l'ouverture d'un document.,0.76,0.78470546,0.45709145,0.48610245977401995
"sur 24 millions de votes par telephone, 50,28 % etaient en faveur de studdard, ce qui lui donne 130 000 voix d'avance sur aiken.","sur les 24 millions de votes par telephone, studdard n'avait que 130 000 voix d'avance sur aiken.",0.68,0.8827738,0.54501903,0.5073000869435544
les consommateurs devraient toujours obtenir une carte de securite de desembrouillage aupres de leur cablo-operateur pour se brancher sur le poste.,"pour regarder la television a peage, les consommateurs insereraient dans l'appareil une carte de securite fournie par leur service de cable.",0.68,0.64955246,0.44584426,0.2916695689072094
"cependant, nous avons decide d'opter pour le moteur du consortium europeen comme meilleure solution globale et en raison des efforts considerables consentis en matiere de prix"".","cependant, nous avons decide d'opter pour le moteur du consortium europeen comme meilleure solution globale"".",0.76,0.86773235,0.5257688,0.5182979960556113
"la food and drug administration a rejete la demande de vente d'erbitux deposee par imclone en 2001, en invoquant des recherches de mauvaise qualite.","la food and drug administration americaine a rejete la demande initiale d'imclone en decembre 2001, affirmant que l'essai avait ete mene de facon peu rigoureuse.",0.56,0.7199593,0.43750742,0.41948922157163726
"les critiques affirment que la loi viole les libertes civiles, ce a quoi le president de la commission judiciaire de la chambre des representants, james sensenbrenner, r-wis, se dit sensible.","le president de la commission judiciaire de la chambre des representants, james sensenbrenner, r-wis, se dit sensible aux plaintes relatives aux libertes civiles.",0.75,0.876464,0.5455369,0.48015862756114486
"les dodgers ont remporte leur sixieme match consecutif, leur plus longue serie de victoires depuis 2001, en battant le colorado 3-2, mercredi, devant 25 332 spectateurs au stade des dodgers.","les dodgers ont remporte leur sixieme match consecutif et leur septieme dans les neuf derniers, en battant le colorado 3-2 mercredi devant 25 332 spectateurs au dodger stadium.",0.88,0.84704435,0.47802454,0.6333277211546243
"jusqu'a present, ils ont fouille la pennsylvanie, l'ohio, le michigan, l'illinois et l'indiana, selon les autorites de ces etats.","jusqu'a present, les autorites ont egalement fouille des zones en pennsylvanie, dans l'ohio, l'indiana et le michigan.",0.75,0.8727476,0.5613751,0.4138043492957707
"l'obligation a 30 ans us30yt=rr s'est raffermie a 31/32, faisant passer son rendement de 4,22 % a 4,16 %, un autre record.","l'obligation a 30 ans <us30yt=rr> s'est raffermie 24/32, portant son rendement a 4,18 %, apres avoir atteint un nouveau record de 4,16 %.",0.55,0.9399369,0.58601916,0.744823440650807
lay avait fait valoir que la remise de ces documents constituerait une violation de ses droits au titre du cinquieme amendement contre l'auto-incrimination.,"lay avait refuse de remettre les papiers, faisant valoir son droit au cinquieme amendement contre l'auto-incrimination.",0.76,0.85429466,0.52146053,0.48153305023590703
"selon m. strayhorn, c'est la premiere fois dans l'histoire du texas qu'un controleur n'a pas certifie la loi de finances.","dans un communique de presse publie jeudi, m. strayhorn a declare que c'etait la premiere fois qu'un controleur financier rejetait un budget.",0.64,0.5403812,0.39295354,0.1783222335638859
"en excluant les frais, les analystes s'attendaient en moyenne a une perte de 11 cents par action.",les analystes interroges par thomson financial first call s'attendaient a une perte d'environ 11 cents par action pour les activites poursuivies.,0.76,0.69768405,0.43257943,0.3913774686790364
"les experts en securite avertissent qu'un nouveau ver de messagerie de masse se repand largement sur l'internet, se faisant parfois passer pour le courrier electronique du fondateur de microsoft.","un nouveau ver se propage rapidement sur internet, se faisant parfois passer pour un e-mail du president de microsoft, bill gates, ont declare lundi les editeurs d'antivirus.",0.96000004,0.6948714,0.42849058,0.4005182053313693
m. sahel a declare que la police avait identifie les corps de sept des quatorze membres de la cellule soupconnes d'avoir perpetre les cinq attaques presque simultanees de samedi.,il a declare que la police avait identifie les corps de sept des 14 poseurs de bombe qui ont lance cinq raids presque simultanes vendredi soir.,0.8,-0.008604595,0.26560396,0.02519353300290664
"seul le new jersey interdit desormais aux titulaires d'un permis d'apprenti ou d'une licence intermediaire d'utiliser un telephone portable, un pager ou tout autre appareil sans fil au volant.","en outre, le ntsb a egalement recommande a la nhtsa d'adopter une legislation d'etat pour interdire aux detenteurs de permis d'apprentis et de licences intermediaires d'utiliser des telephones portables au volant.",0.28,0.6149434,0.38904643,0.3892116318379824
l'universite du michigan a publie aujourd'hui une nouvelle politique d'admission apres que la cour supreme des etats-unis a annule en juin la facon dont elle admettait auparavant les etudiants de premier cycle.,l'universite du michigan prevoit de publier jeudi une nouvelle politique d'admission en premier cycle apres que ses conditions d'admission aient ete rejetees par la cour supreme des etats-unis en juin.,0.84,0.92028475,0.59080064,0.5366757839783836
la cassette audio diffusee la semaine derniere par le reseau de television arabe al-jazira semble etre une tentative d'incitation aux attentats.,une cassette audio diffusee la semaine derniere par la chaine de television arabe al-jazeera est peut-etre la preuve la plus solide a ce jour que saddam a survecu a la guerre.,0.35999998,0.8384168,0.50755465,0.47751150090784694
la societe n'a pas detaille les couts de remplacement et de reparation.,mais les responsables de l'entreprise s'attendent a ce que le cout des travaux de remplacement se chiffre en millions de dollars.,0.4,0.27031797,0.36569905,0.13256200359769962
"dean a declare aux journalistes qui voyageaient dans le cadre de sa tournee ""sleepless summer"" dans dix villes qu'il considerait la campagne au texas comme un defi.","aujourd'hui, dean termine sa tournee ""sleepless summer"" de quatre jours dans dix villes, a chicago et a new york.",0.52,0.5696655,0.37746036,0.3550787553410078
"""j'avais le sentiment que si je n'etais pas assez d'accord avec rosie, je perdrais mon emploi"", a-t-elle declare.","cavender a bien dit : ""j'avais le sentiment que si je n'etais pas assez en desaccord avec rosie, je perdrais mon emploi.""",0.65,0.91621506,0.61248624,0.4008205722184384
"la decision americaine a provoque une reaction de colere de la commission europeenne, qui a decrit la demarche comme ""juridiquement injustifiee, economiquement non fondee et politiquement inutile"".","la commission europeenne, le puissant organe executif de l'ue, a decrit cette initiative comme ""juridiquement injustifiee, economiquement non fondee et politiquement inutile"".",0.75,0.7587382,0.44137737,0.49147938675959674
"mme cripps-prawak est partie vendredi dernier, deux jours apres que le ministere ait introduit un plan de distribution de marijuana medicale par le biais des cabinets medicaux.","la directrice du bureau de l'acces aux soins medicaux, cindy cripps-prawak, a quitte son emploi apres que le service a mis en place un plan de distribution de marijuana par l'intermediaire des cabinets medicaux.",0.85,0.67513204,0.42110276,0.38883088402753563
"en 2001 et 2002, a declare m. morgenthau, les virements electroniques effectues a partir de quatre des 40 comptes de beacon hill ont totalise plus de 3,2 milliards de dollars.","les virements bancaires de quatre des 40 comptes ouverts a beacon hill ont totalise plus de 3,2 milliards de dollars de 2001 a 2002, a declare m. morgenthau.",0.95,0.38689363,0.31564477,0.3016773986101517
"l'annee derniere, il a fait une tentative infructueuse pour obtenir l'investiture democrate au poste de gouverneur.","il s'est presente l'annee derniere a l'investiture democrate pour le poste de gouverneur du texas, mais a perdu les primaires face au multimillionnaire tony sanchez.",0.65,0.6497075,0.43745768,0.3069430408096041
le plus grand detaillant du pays a declare a ses 100 principaux fournisseurs qu'ils devaient commencer a utiliser des etiquettes electroniques sur toutes les palettes de marchandises d'ici le 25 janvier 2005.,wal-mart a indique a ses 100 principaux fournisseurs qu'ils devront avoir mis en place des systemes d'identification par radiofrequence pour suivre les palettes de marchandises tout au long de la chaine d'approvisionnement d'ici le 25 janvier 2005.,0.75,0.72660863,0.42097732,0.4896413900609437
il a ete emmene a l'hopital pour des radiographies preventives de son cou.,"harvey a ete emmene a l'hopital st. luke pour une radiographie preventive du cou, qui est revenue negative.",0.65,0.38211548,0.4156396,0.14281888939287002
le projet de loi stipule qu'une femme qui subit un tel avortement ne peut pas etre poursuivie.,une femme ayant subi un tel avortement ne pourrait pas etre poursuivie en vertu de ce projet de loi.,1.0,0.9578256,0.6883098,0.44462812136038465
l'assemblee compte 103 democrates et 47 republicains.,les democrates dominent l'assemblee tandis que les republicains controlent le senat.,0.4,0.6157382,0.3857513,0.4024299851288704
"""je suis venu a washington essentiellement pour etablir des relations et pour m'assurer que nous envoyons plus d'argent federal en californie"", a declare m. schwarzenegger apres avoir rencontre les republicains du congres.","""je suis venu a washington essentiellement pour etablir des relations et m'assurer que nous recevons plus d'argent du gouvernement federal"", a declare m. schwarzenegger apres une reunion.",0.84,0.9023606,0.58523774,0.4538022848507663
le dernier instantane des marches du travail a ete legerement meilleur que ce que les economistes attendaient ; ils prevoyaient que les revendications ne tomberaient pas en dessous de 410 000 pour la semaine derniere.,"malgre les problemes du marche de l'emploi, le dernier apercu des marches du travail a ete legerement meilleur que ce que les economistes attendaient.",0.68,0.6258594,0.42530787,0.2973397107120715
"chante jawan mallard, 27 ans, a ete juge lundi, accuse de meurtre au premier degre.","chante jawaon mallard, 27 ans, est accuse de meurtre et de falsification de preuves.",0.6,0.8213824,0.53714854,0.31059120756271963
"linda saunders a plaide coupable en cour federale a six chefs d'accusation, dont l'extorsion, le blanchiment d'argent et la conspiration.","les anciens assistants de phipps linda saunders et bobby mclamb ont tous deux plaide coupable a des accusations federales, notamment d'extorsion.",0.55,0.65509546,0.42355114,0.3522606593452521
"l'action vivendi a cloture en hausse de 3,8 % a paris, a 15,78 euros.","l'action vivendi a augmente de 0,3 % a 15,62 euros a paris a 0841 gmt.",0.52,0.86387575,0.50944644,0.5669883041040802
microsoft a identifie le logiciel linux distribue gratuitement comme l'une des plus grandes menaces pour ses ventes.,l'entreprise a publiquement identifie linux comme l'une de ses plus grandes menaces concurrentielles.,0.68,0.5725404,0.37290576,0.3720251380717445
"antonio monteiro de castro, 58 ans, actuellement directeur des operations du groupe pour l'amerique latine et les caraibes, deviendra directeur general des operations a partir de la meme date.","le bat a egalement indique qu'antonio monteiro de castro, directeur pour l'amerique latine et les caraibes, deviendrait directeur des operations le 1er janvier 2004.",0.71999997,0.6133193,0.3898369,0.3859002175980382
"""la propagande et les relations publiques manipulatrices ne sont pas la reponse"", a-t-il declare.","le rapport ajoute que la ""manipulation"" et les relations publiques manipulatrices ""ne sont pas la solution"", mais que ni l'une ni l'autre n'evite le debat.",0.71999997,0.6643459,0.4350258,0.33525158495019586
"une autre fusillade liee a la frenesie s'est produite le 11 novembre a l'ecole primaire hamilton central a obetz, a environ deux miles de l'autoroute.","le dernier tir lie a la frenesie est celui du 11 novembre a l'ecole elementaire du canton d'hamilton a obetz, a environ deux miles de l'autoroute.",0.96000004,0.86423206,0.53466535,0.4697338993800095
"mardi, la banque centrale a laisse les taux d'interet stables, comme prevu, mais a egalement declare que les risques globaux etaient orientes vers la faiblesse et a mis en garde contre les risques de deflation.","le conseil d'administration de la banque centrale a laisse les taux stables pour l'instant, comme on s'y attendait, mais a surpris le marche en declarant que les risques globaux etaient orientes vers la faiblesse.",0.8,0.8271934,0.49100336,0.5009089801036988
les combats ont eclate apres que quatre journalistes nord-coreens aient affronte une douzaine de militants sud-coreens qui protestaient contre les violations des droits de l'homme au nord devant le principal centre de presse.,les troubles ont eclate lorsqu'au moins quatre reporters nord-coreens se sont precipites du centre des medias de taegu pour affronter une douzaine de militants qui protestaient contre les violations des droits de l'homme au nord.,0.68,0.9246955,0.57988214,0.6094479279865623
dusty a lutte contre le cancer du rein pendant plus d'un an.,dusty a ete opere d'un cancer en 2001 et s'est fait enlever un rein.,0.48000002,0.67848814,0.4249758,0.3788674200627075
"kadyrov n'a pas ete blesse, mais quatre de ses gardes du corps ont ete tues.",mais l'agence de presse itar-tass a declare que quatre de ses gardes du corps faisaient partie des victimes de la bombe.,0.6,0.55475664,0.41168118,0.2615631010504754
"la commission estime que la californie a perdu 1,34 milliard de dollars - le montant le plus eleve de tous les etats - au profit des abris fiscaux en 2001.",la commission a estime que la californie a perdu 937 millions de dollars au profit des abris fiscaux pour les entreprises en 2001.,0.55,0.8075478,0.45070034,0.5978751818551278
les fonctionnaires n'ont pas dit si les forces americaines avaient penetre en territoire syrien et sont restes vagues sur la maniere dont les gardes-frontieres syriens ont ete impliques.,"les responsables americains n'ont pas dit si les forces americaines, qui agissaient sur la base de renseignements, avaient penetre sur le territoire syrien et sont restes vagues sur la maniere dont les gardes syriens etaient impliques.",0.8,0.934985,0.6155552,0.5368840588923794
verisign a lance son service de recherche de sites le 15 septembre.,"la bataille autour du service de recherche de sites de verisign, qui existe depuis trois semaines, fait rage.",0.35,0.45275366,0.39134005,0.2130316794359258
"druce est toujours detenue a la prison et est maintenant en isolement, a-t-elle dit.","hier soir, druce a ete place en isolement dans la meme prison.",0.9,0.57877254,0.42596573,0.25816182222114864
"leur chef, abu bakr al-azdi, s'est rendu en juin ; son adjoint a ete tue lors d'une recente fusillade avec les forces saoudiennes.","leur chef, abu bakr al-azdi, s'est rendu en juin ; son adjoint a ete tue lors d'une fusillade avec les forces saoudiennes recemment.",1.0,0.9707769,0.7166659,0.5022145879449813
"apres la declaration d'ouverture de freitas, le juge charles mertel de la cour superieure du comte de king a suspendu le proces jusqu'apres le week-end de thanksgiving.",le juge charles mertel de la cour superieure du comte de king interrompra ensuite le proces jusqu'a lundi.,0.6,0.8430394,0.52087694,0.4214285011537652
"parmi les investisseurs de google, on trouve les societes de capital-risque kleiner perkins caufield & byers et sequoia capital, indique le document.","parmi les premiers bailleurs de fonds de google figurent l'universite de stanford, basee en californie, et les societes de capital-risque kleiner perkins et sequoia capital.",0.56,0.69618076,0.43659258,0.3737608495175939
le 1er juillet est le sixieme anniversaire du retour de hong kong a la domination chinoise.,le rassemblement a fait de l'ombre aux ceremonies marquant le sixieme anniversaire du retour de hong kong en chine le 1er juillet 1997.,0.5334,0.7827606,0.47332835,0.43848019803592914
"palm wednesday a annonce son intention de racheter handspring, une societe creee par jeff hawkins, considere par beaucoup comme le pere du palm.","palm a declare mercredi qu'il prevoyait de racheter handspring, une societe creee par le renegat jeff hawkins, co-fondateur de palm.",0.8,0.91601574,0.5919841,0.5017127495614988
"le gouvernement a recemment mis en veilleuse les pourparlers de paix avec le milf, negocies par la malaisie, apres une serie d'attentats, dont trois bombardements, a mindanao.","le gouvernement a recemment mis en veilleuse les pourparlers de paix negocies par la malaisie voisine apres une serie d'attaques contre mindanao, dont trois attentats a la bombe meurtriers, qu'il attribuait au milf.",0.85,0.96113294,0.65818954,0.6344184297280865
"l'entreprise a enregistre un benefice de 54,3 millions de dollars, soit 22 cents par action, au cours de la meme periode de l'annee precedente.","c'est une augmentation par rapport au trimestre precedent, ou l'entreprise avait gagne 54,3 millions de dollars, soit 22 cents par action.",0.8352,0.8572862,0.49609867,0.5973447105738643
"les communautes de watertown, saugus et framingham du massachusetts ont rejoint boston lundi.","avec boston, watertown, saugus et framingham vont egalement interdire de fumer le lundi.",0.6,0.7045686,0.45331824,0.34730989185884015
"les soldats d'israeli ont renverse du jour au lendemain des maisons mobiles et des chateaux d'eau vides dans dix petits avant-postes de cisjordanie, dans le cadre d'un plan de paix au moyen-orient soutenu par les etats-unis.",les soldats israeliens ont commence a demolir des avant-postes de colonies en cisjordanie hier - une obligation israelienne dans le cadre d'un nouveau plan de paix au moyen-orient.,0.76,0.63164544,0.39056346,0.4105628176305477
le syndicat n'avait pas encore revele quelle chaine serait visee.,le syndicat a declare qu'il revelerait plus tard quelle chaine serait visee.,0.91999996,0.7339777,0.4954882,0.2894979139659214
"faites tout sortir"", declare howard davidowitz, president de davidowitz & associates, une societe nationale de conseil en commerce de detail basee a new york.","innocente ou non, ""elle est une marchandise endommagee"", a declare howard davidowitz, president de davidowitz & associates, une societe nationale de conseil en commerce de detail a new york.",0.28,0.8677958,0.5216118,0.5344462966849565
"les produits mis a jour comprennent pylon pro, pylon conduit, pylon anywhere et pylon application server.",les nouveaux produits sur le bureau comprennent les dernieres versions de pylon conduit et pylon pro.,0.56,0.67552626,0.39535987,0.47579126081467976
les autorites turques ont declare que tous les kamikazes etaient des turcs.,ankara dit que les quatre kamikazes etaient turcs.,0.84,0.69717944,0.41301405,0.4554809484074296
"en avril, elle avait prevu des benefices d'exploitation de l'ordre de 60 a 80 cents par action.",kodak prevoit des benefices de 5 a 25 cents par action pour le trimestre.,0.2,0.418231,0.35675305,0.24434191658920912
"de la floride a l'alaska, des milliers de fetards se sont engages a faire pression pour obtenir davantage de droits legaux, y compris pour les mariages entre personnes du meme sexe.","des milliers de fetards, celebrant la decision, ont fait le vu de faire pression pour obtenir plus de droits legaux, y compris le mariage entre personnes du meme sexe.",0.84,0.780107,0.47228888,0.4321117534591574
"les autres pays ayant un tel statut sont l'egypte, israel et l'australie.",des pays comme israel et l'australie ont deja un tel statut.,0.5,0.7694343,0.467587,0.41148769945202096
les resultats sont publies dans le journal of the american medical association de mercredi (news - sites web).,les resultats seront publies dans le numero de mercredi du journal of the american medical association.,0.7,0.9173026,0.59627366,0.4714740125346502
"de plus, le berceau du h2210 peut accueillir une deuxieme batterie.",le berceau du h2200 offre de la place pour recharger une deuxieme batterie.,0.95,0.8026613,0.47298616,0.4919225647467121
"un des 14 kurdes a pointe le mot ""refugie"" dans un dictionnaire anglais/turc.","un homme avait brandi un dictionnaire anglais-turc et pointe le mot ""refugie"".",0.7,0.6881721,0.4238357,0.40382188389497226
"""une cooperation etroite entre les services repressifs et les services de renseignement est au cur de la lutte actuelle contre le terrorisme"", a declare m. howard.","une cooperation etroite entre les agences regionales de maintien de l'ordre et les services de renseignement est au cur de la lutte contre le terrorisme, a-t-il declare.",0.8,0.8136644,0.49075025,0.457368497015941
"en 2006, le groupe affirme que le marche va rebondir de 29,6 % pour atteindre 21,3 milliards de dollars de ventes.","en 2006, l'asie-pacifique connaitra une croissance de 7,9 % pour atteindre 81,8 milliards de dollars.",0.4,0.5521743,0.34113544,0.44798126467129573
"le capitaine robert ramsey de la 1ere division blindee americaine a declare qu'un camion avait explose a l'exterieur du batiment vers 11 heures du matin, et qu'un des murs exterieurs du complexe s'etait effondre.",le capitaine robert ramsey de la 1ere division blindee americaine a declare qu'un camion avait explose a l'exterieur du batiment vers 11 heures du matin.,0.64,0.9021371,0.5512808,0.5865488006721801
"cet automne, des formateurs americains travailleront avec des soldats de quatre pays d'afrique du nord pour patrouiller et recueillir des renseignements.","plus tard dans l'annee, le commandement enverra des formateurs avec des soldats de quatre pays d'afrique du nord en patrouille et en mission de collecte de renseignements.",0.76,0.8430877,0.50369304,0.502024312097627
"""les chiffres deviennent catastrophiques"", a declare le dr patrick pelloux, president de l'association des medecins urgentistes.","c'est inacceptable"", a declare patrick pelloux, le president de l'association francaise des medecins urgentistes.",0.5,0.6195151,0.4459791,0.26044423897325913
"""ce qui vous est arrive en guise de punition est certainement plus que suffisant"", a declare m. covello a cette femme de 49 ans, dont la famille, les amis et les partisans ont rempli la moitie de la salle d'audience.","""ce qui vous est arrive, monsieur, en guise de punition, est certainement plus que suffisant"", a declare m. covello.",0.6,0.9088907,0.6292645,0.3431842050737821
la mere a egalement allegue dans le proces qu'elle avait ete agressee sexuellement par un des gardiens.,la mere a egalement affirme avoir ete agressee sexuellement par l'un des gardiens lors de la confrontation de 1998.,0.8,0.70216787,0.478587,0.2794018975526902
"oui, a partir d'aujourd'hui, les memoires flash achetees a amd ou fujitsu porteront la marque spansion.",les solutions de memoire flash spansion sont disponibles dans le monde entier chez amd et fujitsu.,0.525,0.45185,0.3941177,0.20900207846727967
"les deux plus grands constructeurs automobiles du monde ont declare que leurs ventes aux etats-unis ont baisse plus que prevu le mois dernier, la frenesie des ventes de la fin de l'ete ayant provoque une reaction plus forte que prevu de l'industrie.","les ventes interieures de gm et de ford motor co., numero 2, ont baisse plus que prevu, la frenesie des ventes de la fin de l'ete ayant provoque une reaction plus forte que prevu de l'industrie.",0.64,0.26433817,0.32927337,0.1626600711636463
une tempete tropicale s'est rapidement developpee dans le golfe du mexique dimanche et devrait frapper quelque part le long des cotes du texas ou de la louisiane dans la nuit de lundi a lundi.,une tempete tropicale s'est rapidement developpee dans le golfe du mexique dimanche et pourrait avoir des vents de la force d'un ouragan lorsqu'elle touchera terre quelque part le long de la cote de la louisiane lundi soir.,0.8,0.8943688,0.5456554,0.5671274155343952
"la pression pourrait bien monter jeudi, avec la couverture nationale de la finale prevue par espn, la chaine sportive cablee.","la pression va s'intensifier aujourd'hui, avec une couverture nationale du dernier tour prevu par espn et des mots encore plus difficiles a prononcer.",0.64,0.5958219,0.41549474,0.29404137085467574
"pataki a salue la decision d'abraham, et le president de la lipa, richard kessel, a declare que le cable devrait etre maintenu en fonctionnement de facon permanente.","le president de la lipa, richard kessel, a declare que cela signifiait que le cable pouvait etre utilise ""comme bon nous semble"".",0.48000002,0.6173255,0.40781072,0.3419695295631237
dynes est arrive a l'universite de san diego en 1991 apres avoir passe 22 ans comme physicien chez at&t bell labs.,"dynes est a l'uc san diego depuis 1991 apres avoir passe 22 ans chez at&t bell labs, ou il a travaille sur les supraconducteurs et autres materiaux.",0.71999997,0.7975037,0.49464855,0.40155548326148355
la meningite est une infection du liquide cephalo-rachidien et des tissus entourant le cerveau.,la meningite est une infection du liquide contenu dans la moelle epiniere et autour du cerveau d'une personne.,0.91999996,0.9114562,0.5547572,0.62742054079416
le maire joe t. parker a declare jeudi dernier que les trois travailleurs etaient deux hommes et une femme qui se trouvaient a l'interieur du batiment lorsque la premiere explosion s'est produite.,"les travailleurs disparus, deux hommes et une femme, etaient a l'interieur du batiment lorsque la premiere explosion s'est produite, a declare le maire joe t. parker.",0.88,0.22629678,0.36272937,0.11166989751002415
"ali safavi, fonctionnaire du ncri base a londres, a declare a reuters : ""nous condamnons ce raid, qui est a nos yeux illegal et moralement et politiquement injustifiable.""","""nous condamnons ce raid qui est a notre avis illegal et moralement et politiquement injustifiable"", a declare par telephone a reuters ali safavi, fonctionnaire du ncri base a londres.",0.91999996,0.8809893,0.5516223,0.4721789832416595
"elle a explose entre ses mains, mais l'ancien premier ministre italien n'a pas ete blesse.","la lettre piegee envoyee a prodi a explose dans ses mains, mais il n'a pas ete blesse.",0.71999997,0.48851043,0.40028286,0.22632243212017553
"l'avocat militaire de halabi, le major de l'armee de l'air james key, a nie les accusations, qui pourraient entrainer la peine de mort.","l'avocat representant al-halabi, le major de l'armee de l'air james key iii, a nie les accusations, selon the associated press.",0.64,0.6890375,0.43999436,0.3407365063356224
"waksal, dans une lettre au tribunal, a declare ""j'ai dechire ma famille.","en demandant la clemence, waksal s'est excuse aupres du tribunal, de ses employes et de sa famille.",0.4,0.6074758,0.45650122,0.2313858136216043
"depuis debut mai, la ville a recu 1 400 rapports faisant etat de la mort de geais bleus et de corbeaux, a declare m. jayroe.","depuis debut mai, la ville a recu 1.400 rapports, a-t-il dit.",0.56,0.47341698,0.4237637,0.172085578763202
"mais forest, l'organisation de la liberte pour le droit de jouir du tabac, a declare : ""mentionnez le mot ""prohibition"" et tout le monde sait ce qui s'est passe la-bas.","forest, l'organisation de defense du droit a la liberte de fumer, a declare qu'elle avait accueilli l'appel de the lancet avec ""amusement et incredulite"".",0.32,0.76132077,0.4509267,0.4622277656151518
"une fois convertie, baystar detiendra un total d'environ 2,95 millions d'actions ordinaires de sco, soit 17,5 % des actions en circulation de la societe.","l'investissement donne a baystar, basee a larkspur, en californie, plus de 2,9 millions d'actions ordinaires de sco, soit 17,5 % des actions en circulation de la societe.",0.8,0.77046984,0.4301014,0.566933653185028
"les producteurs de l'opep, lors d'une reunion mercredi, sont prets a faire pression sur les exportateurs de petrole independants pour qu'ils contribuent a la prochaine reduction de l'offre du cartel afin de permettre le retour du petrole irakien.","cette semaine, l'opep va faire pression sur les exportateurs independants pour qu'ils soutiennent la prochaine reduction de l'offre du cartel afin d'empecher la reprise des exportations irakiennes a des prix inferieurs a ceux du petrole.",0.56,0.85352623,0.49652645,0.5765832883874195
"la federal trade commission (ftc) a demande aujourd'hui au congres des pouvoirs supplementaires pour lutter contre le spam sur internet, qui represente aujourd'hui jusqu'a la moitie du trafic de courrier electronique.","la federal trade commission a demande hier au congres de lui accorder des pouvoirs plus etendus pour s'attaquer au probleme croissant du spam, qui, selon de nouvelles etudes, represente la moitie du trafic de courrier electronique.",1.0,0.87895954,0.53742605,0.5163111257210072
un grand jury federal les a inculpes mardi ; le document a ete scelle jusqu'a hier pour permettre aux autorites de proceder a des arrestations.,les fonctionnaires federaux ont declare que le document etait reste scelle jusqu'a jeudi matin pour permettre aux autorites de proceder a des arrestations dans cinq etats occidentaux.,0.68,0.6876157,0.4212683,0.3921275024245625
"les personnes qui se sont opposees a ces actions tout au long de leur existence essaient maintenant de trouver de nouvelles raisons pour dire que ce n'etait pas la bonne chose a faire"".","""ce qui se passe ici, c'est que les personnes qui se sont opposees a cette action tout au long de son deroulement essaient de trouver de nouvelles raisons pour lesquelles ce n'etait pas la bonne chose a faire"".",0.8,0.866289,0.5671194,0.3760094472001792
"richard miller est reste hospitalise apres avoir subi une greffe de foie, mais sa femme s'est retablie.","richard miller, 57 ans, a survecu a une greffe de foie qui lui a sauve la vie, mais reste hospitalise.",0.64,0.58397233,0.43086672,0.2546038469169794
les representants de l'ocs n'ont pas pu etre joints immediatement pour commenter l'annonce de l'ocs.,un porte-parole de l'ocs n'a pas pu etre joint cet apres-midi pour faire des commentaires.,0.76,0.5660124,0.44762707,0.20888552034686075
"la proportion de personnes couvertes par les employeurs est passee de 62,3 % en 2001 a 61,3 % l'annee derniere.","la proportion d'americains beneficiant d'une assurance de la part de leur employeur est passee a 61,3 %, contre 62,6 % en 2001 et 63,6 % en 2000.",0.64,0.8544717,0.46336696,0.7503658893194464
