sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
"elle lui survit ainsi que leurs quatre enfants -- fils anthony et kelly, filles linda hope et nora somers -- et quatre petits-enfants.","hope laisse dans le deuil sa femme, ses fils anthony et kelly, ses filles linda et nora somers, et quatre petits-enfants.",0.76,0.91851443,0.19101623,0.4696929751049454
la police utilisant du gaz poivre a arrete 12 personnes lundi soir lors d'une marche et d'un rassemblement d'environ 400 militants protestant contre un seminaire de formation annuel de l'unite de renseignement des forces de l'ordre.,la police a utilise du spray au poivre et des balles en caoutchouc pour disperser une marche et un rassemblement en centre-ville hier soir de militants protestant contre un seminaire annuel de formation au renseignement de la police.,0.71999997,0.88834846,0.15981953,0.5143885007549266
"le ministere a ordonne une reduction de 18,2 % pour l'allstate texas lloyds et de 12 % pour la state farm lloyds.","le ministere a ordonne une reduction de 12 % pour state farm lloyds, le plus grand assureur de l'etat, et une reduction de 18,2 % pour allstate texas lloyds, le troisieme plus grand assureur.",0.71999997,0.88612974,0.1834654,0.33117899031035797
"les actions de colgate ont ferme lundi a 56,30 $ a la bourse de new york.",les actions de colgate ont baisse de 30 cents a 56 dollars lors de la seance du matin a la bourse de new york.,0.48000002,0.8943573,0.17957583,0.3667576621322487
"plusieurs coups de feu ont retenti dans l'obscurite, mais un seul alligator avait ete tue a 23 heures.","plusieurs coups de feu ont ete tires mercredi soir, mais aucun alligator n'a ete tue a ce moment-la.",0.48000002,0.84659916,0.15261386,0.35006746798892474
"l'indice plus large standard & poor's 500 <.spx> etait inferieur de 0,46 point, soit 0,05 %, a 997,02.","l'indice composite du nasdaq, classe par technologie, a augmente de 7,42 points, soit 0,45 %, a 1 653,44.",0.1778,0.56913066,0.10244814,0.18387109059570667
"les republicains s'etaient engages a achever un paquet de medicaments pour le mois d'aout, puis ont repousse la date limite au 17 octobre, et ils y travaillent toujours.","les republicains s'etaient engages a completer un paquet de medicaments pour le mois d'aout, puis l'ont prolonge jusqu'au 17 octobre.",0.95,0.91026044,0.18173257,0.47409587516140433
"l'indice, qui mesure l'activite dans le secteur des services, est passe de 47,9 en mars a 50,7 le mois dernier.","l'ism, base en arizona, a indique lundi que son indice non manufacturier est passe de 47,9 en mars a 50,7 le mois dernier.",0.7,0.80184823,0.13153246,0.36703319039870747
m. bush prevoit de rencontrer mercredi le premier ministre israelien ariel sharon et le nouveau premier ministre palestinien mahmoud abbas dans le port jordanien d'aqaba.,"mercredi prochain, m. bush rencontrera le premier ministre israelien ariel sharon et le nouveau dirigeant palestinien mahmoud abbas a aqaba, en jordanie.",1.0,0.41389424,0.08015926,0.13639451657108193
"""contrairement a de nombreuses entreprises internet en phase de demarrage, on pense que google est rentable.",le groupe prive google est considere comme rentable.,0.71999997,0.632347,0.101248406,0.28138089978370684
"""on peut supposer sans risque que le senat est pret a adopter une forme de plafond"", a declare m. king.",on peut supposer sans risque que le senat est pret a adopter une forme de plafond....le niveau de celui-ci doit etre debattu.,0.6,0.7990212,0.13545288,0.35656689003888975
"et lorsqu'on lui a demande s'il regrettait ou se sentait coupable de l'attaque, sa reponse a ete un ""non"" categorique.","a la question de savoir s'il regrettait l'attentat du 12 octobre, la reponse a ete un ""non"" categorique.",0.76,0.85859644,0.15461531,0.40223426877608887
"un autre grand gagnant a ete rambus inc. (nasdaq : rmbs - news - people), qui a augmente de 32 %.","rambus inc. (nasdaq : rmbs - news - people) a augmente de 38%, ce qui en fait le plus gros gain en pourcentage sur le nasdaq.",0.6,0.59224737,0.11453134,0.14277706032854487
russ britt est le chef du bureau de los angeles de cbs.marketwatch.com.,emily church est chef du bureau de londres de cbs.marketwatch.com.,0.35999998,0.7954092,0.12988234,0.38134035999815385
"""si vous adoptez ce projet de loi, big brother vous surveillera"", a declare le depute john mabry, d-waco.","""si vous adoptez ce projet de loi"", a declare le depute john mabry jr, d-waco, a ses collegues, ""big brother vous surveillera"".",0.96000004,0.9283652,0.22681175,0.323195177075493
"douglas robinson, vice-president senior des finances, prendra la releve en tant que directeur financier par interim.","douglas robinson, vice-president senior des finances de ca, occupera ce poste par interim.",0.76,0.89242786,0.17853546,0.36954326505159907
plusieurs etats et le gouvernement federal ont ensuite adopte des interdictions similaires ou plus strictes.,"suivant l'exemple de la californie, plusieurs etats et le gouvernement federal ont adopte des interdictions similaires ou plus severes.",0.8,0.86331433,0.14382069,0.5228773913094775
"neanmoins, il a fait remarquer que miami doit decider si elle souhaite adherer a l'acc pour la prochaine annee scolaire avant le 30 juin afin de se conformer aux directives du big east.","neanmoins, il a note que miami doit decider si elle souhaite adherer a l'a.c.c. avant le 30 juin pour se conformer aux directives du big east.",0.91999996,0.7990588,0.14647704,0.2789750591396786
"les recettes de ""the hulk"" ont ete bien inferieures a celles de l'adaptation de marvel comics du mois dernier, ""x2 : x-men united"", qui a rapporte 85,6 millions de dollars lors de son week-end d'ouverture.","le mois dernier, hulk a suivi l'adaptation de marvel comics, x2 : x-men united, qui a rapporte 85,6 millions de dollars lors de son week-end d'ouverture.",0.96000004,0.90746087,0.19216861,0.3832483672174109
"les actions de la societe echostar, basee a littleton (colorado), ont augmente de 1,63 $, soit 5,3 %, pour atteindre 32,26 $ a 10h55.","lundi, les actions d'echostar (dish : news, chart, profile) ont baisse de 1,40 $, soit 4,4 pour cent, a 30,63 $.",0.4,0.8407937,0.159098,0.31362616539954896
les signatures valides des 897 158 electeurs californiens inscrits doivent etre recueillies et remises aux responsables electoraux des comtes avant le 2 septembre.,"pour forcer le rappel de davis, les signatures valides de 897 158 electeurs californiens inscrits doivent etre remises aux fonctionnaires electoraux.",0.64,0.9200912,0.19147258,0.4610317058773927
"l'obligation de reference a 10 ans us10yt=rr a perdu 11/32 en prix, faisant passer son rendement de 3,17% a 3,21% lundi dernier.","plus loin sur la courbe, l'obligation de reference a 10 ans us10yt=rr a perdu 18/32 en prix, faisant passer son rendement de 3,17% a 3,24%.",0.44,0.9032483,0.19156204,0.3624482386838216
le mdc a appele a la greve pour forcer m. mugabe a demissionner ou a negocier un reglement de la crise du zimbabwe.,"le mdc a organise cette manifestation d'une semaine pour exhorter mugabe soit a demissionner, soit a negocier un reglement de la crise qui sevit dans le pays.",0.8,0.69027936,0.11785002,0.24669925638599222
"les recettes ont augmente de 3,9 %, passant de 1,57 a 1,63 milliard de dollars.","la societe de mclean, en virginie, a declare que les revenus des journaux avaient augmente de 5 % pour atteindre 1,46 milliard de dollars.",0.24000001,0.7836032,0.12339405,0.3977032775718256
"en janvier 2000, les ordinateurs portables representaient moins de 25 % du volume des ventes.","en comparaison, en janvier 2000, les ordinateurs portables representaient moins de 25 % du volume des ventes, a declare le npd.",0.8,0.81721956,0.12132752,0.5420370595928774
l'argentin guillermo coria et le neerlandais martin verkerk sont dans l'autre moitie.,l'autre demi-finale entre l'argentin guillermo coria et le neerlandais martin verkerk est egalement passionnante.,0.6,0.8243944,0.1500129,0.3206003011378207
"""que puis-je vous dire ?"" a-t-il dit a la foule dans un cimetiere ou se trouvent mille pierres tombales, dont beaucoup marquent les tombes de familles entieres.","m. powell s'est adresse a la foule dans un cimetiere ou se trouvent mille pierres tombales, dont beaucoup marquent les tombes de familles entieres.",0.56,0.24195823,0.065729104,0.07866887228085005
"elle n'avait qu'une seule condition, que le livre ne soit pas publie avant sa mort.",elle a cependant insiste pour qu'il ne soit publie qu'apres sa mort.,0.88,0.7793944,0.117867485,0.45738499037212627
les resultats sont publies dans l'edition du 6 novembre de la revue nature.,"les deux etudes sont publiees le jeudi dans nature, l'hebdomadaire scientifique britannique.",0.52,0.696393,0.10433595,0.37016762806598935
"le revenu median des menages a diminue de 1,1 % entre 2001 et 2002 pour atteindre 42 409 dollars, apres prise en compte de l'inflation.","la meme enquete a revele que le revenu median des menages a augmente de 51 dollars, en tenant compte de l'inflation, pour atteindre 43 057 dollars.",0.28,0.85708994,0.15673548,0.3801288944827373
"les dirigeants americains et europeens se sont engages mercredi a travailler ensemble pour empecher l'iran de developper des armes nucleaires, presentant un front uni apres des mois d'aprete sur l'irak.","m. bush a declare que les dirigeants des etats-unis et de l'union europeenne, lors d'un sommet annuel a washington, se sont mis d'accord sur la necessite d'empecher l'iran de developper des armes nucleaires.",0.64,0.2423629,0.06794009,0.06456460764809556
il a quitte l'armee pour la syrie ou il a recu une formation religieuse.,"il s'est installe en syrie, ou il a suivi une formation religieuse complementaire sur les croyances islamiques traditionnelles.",0.6,0.8139802,0.1265882,0.48831585776217606
"la reunion devait se terminer mercredi soir, les participants approuvant des resolutions qui expriment le point de vue de la denomination sur certaines questions mais qui ne sont pas contraignantes pour les eglises.","mercredi, les participants voteront sur des resolutions qui expriment le point de vue des baptistes du sud sur certaines questions, mais qui ne sont pas contraignantes pour les eglises individuelles.",0.6546,0.91380227,0.17648521,0.5479650814769008
"mais les performances inadequates des eleves de divers sous-groupes ont marque l'etat comme deficient en vertu de la loi federale ""no child left behind"".","mais les performances insuffisantes des etudiants dans divers sous-groupes, comme la race, ont pousse l'etat a se placer sur la liste des ameliorations necessaires en vertu de la loi federale ""no child left behind"".",0.8,0.8852149,0.1803996,0.34861821186319225
"cela a conduit a la recuperation de l'autel de cancuen de 270 kilos, annoncee mercredi par l'universite vanderbilt de nashville et la national geographic society.","cela a conduit le mois dernier a la recuperation de l'autel de cancun de 600 livres, a annonce mercredi l'universite vanderbilt de nashville et la national geographic society.",0.65,0.9152668,0.22557968,0.2580476419256858
"dans un coup pas trop subtil a dean, il a predit que les americains n'eliraient pas un democrate ""qui sonne une trompette incertaine en ces temps dangereux"".","ils n'eliront pas comme president un democrate qui sonne une trompette incertaine en ces temps dangereux"".",0.7,0.8867836,0.16005884,0.468731532405629
"le rapport prevoit qu'il y aura 71 079 points chauds dans le monde cette annee, contre seulement 14 752 en 2002 et 1 214 en 2001.","le rapport affirme egalement qu'il y aura jusqu'a 9,3 millions de visiteurs dans les points chauds cette annee, ce qui represente une nouvelle augmentation par rapport aux maigres 2,5 millions de 2002.",0.35,0.8099535,0.13151522,0.42194985177342686
"une nouvelle etude, menee en europe, a revele que le medicament fonctionnait aussi bien qu'une etude anterieure contestee, parrainee par imclone systems, l'avait affirme.","les medecins ont conclu qu'erbitux, le medicament contre le cancer qui a entraine imclone systems dans un scandale de delit d'initie, a fonctionne aussi bien qu'une etude anterieure parrainee par la societe l'avait affirme.",0.54,0.8181339,0.15281507,0.28015854673761
"son avocat, donald levine, a declare au telegraph qu'on lui avait offert 250 000 dollars us pour qu'elle raconte son histoire en exclusivite a la television australienne.",m. levine a declare qu'on lui avait offert 400 000 dollars pour raconter son histoire a une chaine de television australienne.,0.75,0.22336891,0.0687797,0.04087734238065445
perry a convoque les legislateurs a deux sessions speciales pour traiter du redecoupage des circonscriptions electorales par le congres.,"depuis, perry a convoque deux sessions legislatives speciales pour tenter de faire adopter le plan de redecoupage.",0.75,0.85634714,0.15586537,0.3928417131750746
des responsables d'airtran et un responsable de boeing ont refuse de commenter hier.,"trish york, porte-parole de boeing, a refuse de commenter l'accord.",0.8,0.7569779,0.14044456,0.22781027987633845
"le proces porte sur shelley, une democrate, et les bureaux d'enregistrement des comtes de los angeles, orange et san diego.","le proces a designe le secretaire d'etat kevin shelley, un democrate, et les bureaux d'enregistrement des electeurs des comtes de los angeles, orange et san diego.",0.84,0.90328956,0.20002468,0.3169273427797193
les negociateurs ont declare vendredi qu'ils avaient bien progresse lors de leur dernier cycle de negociations sur la creation d'un accord de libre-echange en amerique centrale.,les negociateurs ont declare vendredi avoir fait des progres lors de leur dernier cycle de negociations de libre-echange entre les etats-unis et cinq pays d'amerique centrale cette semaine a houston.,0.75,0.89502066,0.17213866,0.444245519282294
"""il est tres difficile de faire de gros prets syndiques au japon"", ou il y a un manque d'expertise, dit un banquier.","""il est tres difficile de faire de gros prets syndiques au japon"", dit un banquier.",0.76,0.9279506,0.20580103,0.43912070220148475
l'affaire provient de l'illinois et concerne une societe a but lucratif appelee telemarketing associates inc.,"l'affaire jugee lundi s'est concentree sur une collecte de fonds de l'illinois, telemarketing associates.",0.88,0.80145437,0.14648865,0.2853294731614995
"il a exhorte le congres a ""m'envoyer le projet de loi final des que possible afin que je puisse le signer pour qu'il devienne une loi"".","""j'exhorte le congres a resoudre rapidement tout differend et a m'envoyer le projet de loi final des que possible afin que je puisse le signer pour qu'il devienne une loi"", a-t-il declare.",0.91999996,0.920045,0.17636167,0.5820673434112827
"m. pingeon est directeur du contentieux pour le massachusetts correctional legal services, un groupe de defense des droits des prisonniers.","pingeon a declare qu'un avocat de son organisation, le massachusetts correctional legal services, a interviewe assan mardi.",0.3334,0.30363816,0.07344362,0.08159401777469631
"yee est diplomee de l'academie militaire americaine de west point, new york, en 1990.",yee a grandi aux etats-unis et est diplomee de l'academie militaire americaine de west point.,0.8,0.8516091,0.15596858,0.36236200597070445
"""la pnc regrette son implication"" dans les accords, a declare le president et directeur general james rohr dans un communique.","james rohr, president et directeur general, a declare que le pnc regrettait l'incident.",0.86660004,0.8538501,0.16037408,0.347083460426819
"le ccag a soutenu bill curry, l'adversaire de rowland lors des elections du gouverneur en 2002.","le groupe de m. swan a soutenu l'adversaire democrate du gouverneur, bill curry, lors des elections de 2002.",0.6,0.44575074,0.09040828,0.12603331775245274
ils se sont ensuite brouilles et ont soutenu une serie de milices congolaises rivales ces dernieres annees.,les deux pays envahisseurs se sont ensuite separes et ont depuis soutenu des factions rivales.,0.7,0.7034885,0.09752376,0.4190025842052901
un autre a declare que ses membres continueraient a appeler les plus de 50 millions de numeros de telephone figurant sur la liste de la federal trade commission.,"en attendant, la direct marketing association a declare que ses membres ne devraient pas appeler les quelque 51 millions de numeros de la liste.",0.4,0.7838111,0.13129511,0.34734085726768266
l'ancien animateur bob hope celebre jeudi son 100e anniversaire - et de nombreuses annees dans le showbusiness.,hollywood et le monde entier se preparent a celebrer jeudi le 100e anniversaire du legendaire artiste bob hope.,0.75,0.7867038,0.12269974,0.4255554028698663
"les emissions en baisse ont ete plus nombreuses que les emissions en hausse, pres de 2 pour 1 a la bourse de new york.",les avances ont depasse les refus de pres de 8 a 3 sur le nyse et de plus de 11 a 5 sur le nasdaq.,0.35999998,0.67656016,0.112470455,0.2640954049588842
"un aerodrome flottant avec un pont d'envol couvrant 4,5 acres, le navire a pris environ cinq ans a construire.","le reagan, un aerodrome flottant avec un pont d'envol de 4,5 acres, est le neuvieme transporteur de classe nimitz a etre construit sur le chantier naval de newport news.",0.5334,0.8177403,0.13670282,0.33800568892997523
"je suis tres fier des citoyens de cet etat, a declare le gouverneur john baldacci, un ennemi du casino.","""je suis tres fier des citoyens de cet etat"", a declare le gouverneur john baldacci apres le decompte des votes du referendum de mardi.",0.76,0.8381665,0.15163153,0.3560570412914156
une collegue de travail blessee a egalement ete hospitalisee et a ete repertoriee en bon etat.,"une femme a ete inscrite en bon etat sur le campus du healthpark de memorial, a-t-il dit.",0.44,0.6800351,0.113398895,0.262259186039531
"la victime a ete emmenee au centre hospitalier du comte de kings, ou elle est morte plus tard, selon la police.","la victime, qui n'a pas ete identifiee, a ete emmenee a l'hopital du comte de kings ou son deces a ete prononce.",0.86660004,0.7879533,0.13261276,0.3447582569124108
"ils ont signale des symptomes de fievre, de maux de tete, d'eruptions cutanees et de douleurs musculaires.","les symptomes comprennent une raideur de la nuque, de la fievre, des maux de tete et une sensibilite a la lumiere.",0.4666,0.88164437,0.14920977,0.5846335907822261
"""nous sommes devenus comme de parfaits etrangers"", cite klein.","""nous sommes devenus comme de parfaits etrangers"", a declare john a un ami deux jours avant sa mort.",0.65,0.773486,0.12025307,0.4057597466389195
"davey a obtenu samedi une licence en religion et philosophie au northwest college, qui est affilie aux assemblees de dieu.","davey a commence a frequenter le northwest college, qui est affilie aux assemblees de dieu, en 1999 avec l'intention de devenir ministre.",0.45,0.83739656,0.14488561,0.4033671358628494
"l'indice composite du nasdaq, classe par technologie, a chute de 23,54 points, soit 1,42 %, a 1 630,08.","l'indice standard & poor's 500, spx, a perdu 11,91 points, soit 1,19 %, a 986,60.",0.15,0.85115623,0.16133635,0.3307627483007644
"""c'etait un dernier test avant de livrer le missile aux forces armees.",la radio d'etat a declare que c'etait le dernier test avant que le missile ne soit livre aux forces armees.,0.8,0.84930396,0.14948827,0.41475093840971605
"""votre retrait de notre pays est inevitable, qu'il se produise aujourd'hui ou demain, et demain viendra bientot"".","""votre retrait de notre pays est inevitable, qu'il se produise aujourd'hui ou demain"", a ajoute la voix, qui a signe en donnant la date de ""mi-septembre"".",0.7,0.875564,0.15068705,0.5311511772240145
"selon un communique de presse envoye par la fondation terry schindler-schiavo, le president de la chambre des representants de floride, johnnie byrd, presentera le ""projet de loi terri"" lors de la session speciale de lundi.","le president de la chambre des representants de floride, johnnie byrd, devrait presenter le ""terri's bill"" lors d'une session speciale d'une journee de la legislature de l'etat qui se tient aujourd'hui a tallahassee.",0.75,0.85237944,0.16451268,0.31782246263278013
"en outre, des entreprises de l'utah se portent volontaires pour afficher des alertes amber sur leurs panneaux.",d'autres entreprises se portent volontaires pour placer les alertes sur leurs panneaux et affiches electroniques.,0.75,0.86424154,0.15664634,0.41742567069791586
"grace a la hausse de l'euro par rapport a la monnaie japonaise, le dollar s'est etabli a 117,24 yens, bien au-dessus du niveau le plus bas depuis 10 mois, soit 116 yens.","la hausse de l'euro par rapport au yen et la speculation sur l'intervention japonaise ont aide la firme du dollar a atteindre 117,25 yens, bien au-dessus de son plus bas niveau depuis 10 mois, soit 116 yens, atteint jeudi.",0.85,0.88303095,0.15465856,0.5305191799251631
"les actions russes ont chute apres l'arrestation samedi dernier de mikhail khodorkovsky, directeur general de yukos oil, accuse de fraude et d'evasion fiscale.","l'arrestation ce week-end de l'homme le plus riche de russie, mikhail khodorkovski, directeur general de la compagnie petroliere yukos, pour fraude et evasion fiscale a perturbe les marches financiers.",0.8,0.8782226,0.17056416,0.3808471244947058
"pour l'annee, elle prevoit un chiffre d'affaires de 94 millions de dollars et un benefice de 26 cents par action pour les activites poursuivies.","il s'agit d'une augmentation par rapport aux 22,5 millions de dollars et 5 cents par action prevus precedemment.",0.15,0.72617036,0.114732936,0.341350980328878
"apres que hughes ait refuse de reembaucher hernandez, il s'est plaint a la commission pour l'egalite des chances dans l'emploi.",hernandez a depose une plainte aupres de la commission pour l'egalite des chances dans l'emploi et a intente un proces.,0.68,0.8066823,0.14750016,0.2924063681036819
"la proposition de m. dewhurst appelle a une fin abrupte du plan controverse ""robin des bois"" pour le financement des ecoles.","le comite proposerait un remplacement du systeme de financement des ecoles ""robin des bois"".",0.52,0.35620242,0.07494915,0.1218302537670856
les autres pays et les creanciers prives doivent en outre au moins 80 milliards de dollars.,"les autres pays doivent au moins 80 milliards de dollars us (108,52 milliards de dollars).",0.68,0.8149282,0.13699831,0.3923066192369394
les televendeurs qui appellent les numeros de la liste apres le 1er octobre pourraient se voir infliger des amendes allant jusqu'a 11 000 dollars par appel.,"en vertu de la loi, les televendeurs qui appellent des numeros figurant sur la liste peuvent se voir infliger une amende pouvant aller jusqu'a 11 000 dollars pour chaque infraction.",0.71999997,0.88231003,0.16418938,0.44740160188108763
il a explique qu'il avait trouve antetonitrus lorsqu'il est arrive a wits en 2001 en tant qu'assistant de recherche post-doctoral a l'universite de bristol en angleterre.,il a explique qu'il avait trouve des antitonitrus lorsqu'il est arrive a wits en 2001 alors qu'il etait assistant de recherche post-doctoral a l'universite de bristol en grande-bretagne.,1.0,0.9524922,0.25729424,0.35087258136325417
"air canada, la plus grande compagnie aerienne au canada et numero 11 dans le monde, est sous la protection des tribunaux contre les creanciers depuis le 1er avril.","numero 11 mondial, air canada est sous la protection des tribunaux contre les creanciers depuis le 1er avril.",0.85,0.83846486,0.1494624,0.3739895417243142
le jury a egalement reconnu gonzales coupable d'avoir fait usage d'une force excessive en aspergeant olvera-carrera de gaz poivre.,gonzales a ete reconnu coupable d'avoir fait usage d'une force excessive en pulverisant du gaz poivre sur olvera.,0.85,0.8866934,0.18265755,0.3336896722358772
"les corps de certains des morts, sortis de sous le train, ont ete disposes a cote des voies pendant que les services d'urgence apportaient des cercueils en bois.","les corps de nombreux morts, sortis de sous le train partiellement deraille, ont ete disposes pres des voies en attendant d'etre identifies.",0.65,0.8609408,0.15318787,0.42525853330820956
"garner a declare que le maire autoproclame de bagdad, mohammed mohsen al-zubaidi, a ete libere apres deux jours de detention par la coalition.","garner a declare que le maire autoproclame de bagdad, mohammed mohsen zubaidi, a ete libere 48 heures apres sa detention, fin avril.",0.85,0.9507915,0.24799536,0.38266850861129936
"""les dirigeants de la societe enron se sont engages dans une fraude generalisee et omnipresente"", a declare le procureur samuel buell a l'associated press.","""les dirigeants de la societe enron se sont livres a une fraude generalisee et omnipresente pour manipuler les resultats de l'entreprise"", a declare m. buell.",0.75,0.85719734,0.16338521,0.3324071558230331
les clients qui paient les 1 219 dollars de frais d'entree recoivent sms 2003 avec 10 licences d'acces client pour leur appareil.,le prix de detail pour sms 2003 avec 10 licences d'acces client a l'appareil est de 1 219 dollars.,0.86660004,0.87008464,0.17270151,0.33147599000186345
"les resultats de l'enquete 2001 sur les peuples autochtones, publies hier par statistique canada, indiquent que le niveau de vie s'est ameliore, mais qu'il reste encore a la traine pour les personnes vivant hors des reserves.","l'enquete 2001 sur les peuples autochtones, publiee mercredi par statistique canada, indique que le niveau de vie des inuits et de ceux qui quittent leurs reserves souvent appauvries s'est ameliore, mais qu'il reste a la traine.",0.7818,0.91700894,0.20357418,0.37683071008908864
"""le recent redressement de la bourse et la diminution des demandes d'allocations de chomage devraient maintenir les attentes des consommateurs a leur niveau actuel et pourraient annoncer une periode economique plus favorable"".","le recent redressement du marche boursier et la diminution des demandes d'allocations de chomage ""pourraient signaler une periode economique plus favorable a l'avenir"", a-t-elle declare.",0.7866,0.89751446,0.17126799,0.4763701545283278
"alors que la journee de negociation etait morose, l'indice standard & poor's 500 se preparait a cloturer sa meilleure periode de trois mois depuis le quatrieme trimestre de 1998.","l'indice boursier standard & poor's 500 a termine le trimestre en hausse de 120 points, soit un gain de 14 %, la meilleure performance pour cette large reference du marche depuis 1998.",0.75,0.81792295,0.14732905,0.32231406786948286
l'ona a explicitement declare qu'il n'avait pas recu de materiel de renseignement indiquant que le reseau terroriste jemaah islamiyah prevoyait de monter une operation a bali.,"""mais a aucun moment l'ona n'a recu de materiel de renseignement indiquant que jemaah islamiyah prevoyait de monter une operation a bali.""",0.85,0.9131574,0.19040795,0.42870259326232757
"ces rapports ont ete dementis par le ministre de l'interieur, le prince nayef.","cependant, le ministre de l'interieur saoudien, le prince nayef, a nie ces rapports.",0.85,0.7728833,0.13015883,0.31583763542613363
m. bryant a deja declare que la hausse avait eu un impact plus important sur la demande que ce a quoi les fonctionnaires s'attendaient.,le directeur financier andy bryant a declare que la hausse a eu un impact plus important que prevu.,0.7,0.24156843,0.06913039,0.0553795657792505
"le juge leroy millette jr. peut reduire la peine a la prison a vie sans liberation conditionnelle lorsque mohammed est formellement condamne le 12 fevrier, mais les juges de virginie prennent rarement une telle mesure.","bien que le juge puisse reduire la peine a la prison a vie sans possibilite de liberation conditionnelle, les experts affirment que les juges de virginie saisissent rarement cette opportunite.",0.65,0.39540213,0.08555711,0.104714144628743
un porte-parole du strong memorial hospital a declare que doud etait dans un etat satisfaisant mardi soir.,un porte-parole du strong memorial hospital a declare que doud etait en cours d'evaluation mardi soir aux urgences.,0.6,0.8740015,0.16458471,0.3971670558416677
"ray brent marsh, 29 ans, fait face a de multiples chefs d'accusation de fraude dans les services funeraires, de fausses declarations, d'abus sur un cadavre et de vol.","ray brent marsh, 29 ans, est egalement accuse d'abus de corps et de vol.",0.76,0.8221056,0.14279471,0.36858381767663045
"apres cela, le president du college, paul pribbenow, lui a demande de conclure son discours.","apres que le microphone de hedges ait ete debranche une seconde fois, pribbenow lui a dit de conclure son discours.",0.68,0.8683667,0.1714356,0.33032976291729604
"pour la periode de 12 mois se terminant le 30 juin, les lignes a grande vitesse installees dans les foyers et les entreprises ont augmente de 45 %.","pour l'ensemble de l'annee se terminant le 30 juin 2003, les lignes a grande vitesse ont augmente de 45 %.",0.77140003,0.8656113,0.15729263,0.4211379282703453
la breve et difficile carriere de ricky clemons dans le missouri est terminee.,"le missouri a vire ricky clemons de son equipe, mettant ainsi fin a sa carriere troublee.",0.8,0.7899832,0.15162347,0.22951235660991964
"selon les responsables militaires americains, le lavage du rotor de l'helicoptere aurait fait tomber la banniere.","les responsables americains ont declare que le ""lavage du rotor"" genere par l'helicoptere en vol stationnaire avait arrache le drapeau de la tour.",0.68,0.8837359,0.16609815,0.437616357773107
l'accord qui prend effet cette semaine a ete conclu moins de deux mois apres qu'o'malley ait pris la tete du quatrieme plus grand archidiocese du pays.,"l'accord de 85 millions de dollars a ete conclu en septembre, moins de deux mois apres que l'archeveque sean o'malley ait pris la tete du quatrieme plus grand diocese du pays.",0.6,0.9265052,0.20805432,0.41077803075020375
"le capitole americain a ete evacue hier apres que les autorites aient detecte une matiere potentiellement dangereuse dans le sous-sol de l'aile du senat, a declare la police du capitole.","la police americaine du capitole a evacue le capitole hier apres qu'un capteur ait detecte un possible danger biologique dans l'aile du senat, mais les autorites ont declare plus tard qu'il s'agissait d'une fausse alerte.",0.64,0.82527876,0.14378004,0.3693557913161402
"l'ancien president a egalement prononce de nombreux discours en 2002 sans compensation, a declare son porte-parole jim kennedy.","son porte-parole, jim kennedy, a declare que l'ancien president avait egalement prononce plus de 70 discours en 2002 sans compensation.",0.71999997,0.8986546,0.18330579,0.3712172554261544
"l'indice standard & poor's 500 spx, plus large, a baisse de 0,04 point, soit 0 %, a 971,52.","les contrats a terme sur l'indice boursier standard & poor's 500 pour le mois de juin ont baisse de 2,60 points a 965,70, tandis que les contrats a terme du nasdaq ont baisse de 7,50 points a 1 183,50.",0.32,0.8206501,0.1422699,0.3565963427613276
"surnomme ""project mad hatter"", le bureau base sur linux est promu par sun comme une alternative plus sure et moins couteuse a windows.","concu pour concurrencer microsoft corp, le projet mad hatter est positionne par sun comme un systeme d'exploitation alternatif moins cher et plus sur que les differentes offres de microsoft pour les ordinateurs de bureau.",0.76,0.842468,0.15175427,0.3708632588608884
un personnage cle dans le systeme de corruption de l'ancien tresorier de l'etat paul silvester a ete accuse mercredi d'avoir change son histoire concernant les transactions pretendument corrompues de silvester avec une societe d'investissement de boston.,un acteur cle dans le systeme de corruption de l'ancien tresorier de l'etat paul silvester a temoigne mardi sur les pots-de-vin et les ristournes que silvester a echanges pour les affaires de l'etat.,0.4,0.82390517,0.1567124,0.2584479430288052
"""la mission du systeme capps ii a ete et sera toujours la securite aerienne"", a declare l'administration, qui fait partie du departement de la securite interieure.","""la mission du systeme capps ii a ete et sera toujours la surete aerienne"", ont-ils declare.",0.71999997,0.83518463,0.16205128,0.28127879122904
"hovan n'a pas parle, mais son avocat, john speranza, a declare que son client ""ne s'est pas reveille ce jour-la"" avec l'intention de blesser quelqu'un.","hovan ""ne s'est pas reveille ce jour-la"" avec l'intention de blesser quelqu'un, a declare l'avocat de la defense john speranza.",0.9,0.8994462,0.18762551,0.3701143182046106
"""nous pensons qu'il n'est pas necessaire d'avoir une bataille de confirmation qui divise sur une nomination a la cour supreme"", a ecrit m. daschle.","""nous pensons qu'il n'est pas necessaire d'avoir un combat de confirmation qui divise"", a ecrit daschle, du dakota du sud, au president republicain.",0.8,0.78066826,0.13003998,0.32925189737994826
"selon l'enquete, yahoo represente 159 354 des sites bsd, dont 152 054 de ntt/verio et 129 378 d'infospace.","l'enquete a revele que 152 054 personnes supplementaires proviennent de la societe de services ip ntt/verio, et 129 378 d'infospace.",0.6,0.86374426,0.16456035,0.3520244040313186
